,Unnamed: 0,looplength,d0,d1,t0,t1,iter,time,accuracy
33,33.0,6.0,0.2577167702102108,0.7422832297897892,0.17436424102314385,0.8256357589768561,29.0,0.5050742626190186,0.7686812973152041
34,34.0,6.0,0.4249127134941834,0.5750872865058165,0.7165197959070752,0.2834802040929249,29.0,0.4019351005554199,0.7378730353698446
35,35.0,6.0,0.5990063138050971,0.4009936861949031,0.5115287159094777,0.4884712840905223,29.0,0.3655388355255127,0.7057937807178363
36,36.0,7.0,0.6709973449994158,0.32900265500058423,0.6796447378065973,0.3203552621934027,13.0,0.1838467121124268,0.6925283957857142
37,37.0,7.0,0.6237451097135657,0.3762548902864343,0.5940118215535272,0.4059881784464728,13.0,0.19534850120544436,0.7012353010705972
38,38.0,7.0,0.8223049489881937,0.1776950510118063,0.5358721256477376,0.4641278743522624,13.0,0.18373847007751465,0.6646477893161324
39,39.0,7.0,0.6455047287316931,0.35449527126830704,0.566043233029079,0.433956766970921,31.0,0.4503812789916992,0.6972257776971559
40,40.0,7.0,0.7095227865073891,0.29047721349261096,0.4867271892553375,0.5132728107446625,31.0,0.4462492465972901,0.685429528012814
41,41.0,7.0,0.6456597167413679,0.3543402832586318,0.20159793691867034,0.7984020630813297,31.0,0.4524688720703125,0.6971972189229014
42,42.0,7.0,0.8713466022233128,0.12865339777668716,0.8887622550258376,0.11123774497416243,45.0,0.645352840423584,0.6556111579874949
43,43.0,7.0,0.4494293320351163,0.5505706679648836,0.4430190692092501,0.5569809307907498,45.0,0.646639347076416,0.7333554951042853
44,44.0,7.0,0.8014044591651169,0.19859554083488296,0.8468594171077747,0.15314058289222535,45.0,0.6402239799499512,0.6684990057548112
45,45.0,8.0,0.9204832665346112,0.07951673346538896,0.8619226681373391,0.13807733186266094,31.0,0.5232028961181641,0.6465570194989042
46,46.0,8.0,0.27364971079851863,0.7263502892014815,0.10023024269717364,0.8997697573028264,31.0,0.5121347904205322,0.7657454234084388
47,47.0,8.0,0.5031973526943253,0.4968026473056747,0.5192694884841302,0.4807305115158698,31.0,0.5760469436645508,0.7234479624679286
48,48.0,8.0,0.2343089877559903,0.7656910122440096,0.6000128887263122,0.3999871112736878,47.0,0.9451556205749512,0.7729945185527838
49,49.0,8.0,0.8966909869236749,0.10330901307632513,0.7025603203833266,0.29743967961667345,47.0,0.7886989116668701,0.6509410898784467
50,50.0,8.0,0.5990318775401989,0.40096812245980096,0.4198760282875194,0.5801239717124806,47.0,0.9470465183258056,0.7057890702312546
51,51.0,8.0,0.7623760218608848,0.23762397813911515,0.8957527276853711,0.10424727231462907,93.0,1.8056862354278564,0.6756905577516478
52,52.0,8.0,0.7118100480693829,0.288189951930617,0.4944017094269376,0.5055982905730625,93.0,1.858023166656494,0.6850080671091855
53,53.0,8.0,0.7765134591538225,0.22348654084617744,0.5447806726526916,0.4552193273473084,93.0,1.5564806461334229,0.6730855312013495
54,54.0,9.0,0.09793367731305333,0.9020663226869468,0.2640177421032195,0.7359822578967805,25.0,0.4731085300445557,0.7981236347531078
55,55.0,9.0,0.6753079071903046,0.3246920928096954,0.7533626451931452,0.24663735480685486,25.0,0.4546244144439697,0.6917341125842187
56,56.0,9.0,0.2117038937042498,0.7882961062957501,0.17667003122741454,0.8233299687725855,25.0,0.45704531669616705,0.7771598328849783
57,57.0,9.0,0.3282873109333119,0.6717126890666881,0.4828691247724538,0.5171308752275462,55.0,0.9935030937194824,0.7556776582225362
58,58.0,9.0,0.573754770427552,0.426245229572448,0.7554235575746946,0.2445764424253054,55.0,0.9951660633087158,0.7104467414752553
59,59.0,9.0,0.26610150463505955,0.7338984953649406,0.18426304503242308,0.8157369549675769,55.0,1.0380473136901855,0.7671362891683002
60,60.0,9.0,0.16960111947645407,0.8303988805235459,0.09728668504766948,0.9027133149523304,23.0,0.4569475650787354,0.7849178757630473
61,61.0,9.0,0.6621072049953384,0.3378927950046618,0.8022218947338616,0.19777810526613826,23.0,0.4402306079864502,0.6941665321937931
62,62.0,9.0,0.3779847447478726,0.6220152552521274,0.33194972381301513,0.6680502761869849,23.0,0.42005133628845215,0.7465201898719394
63,63.0,10.0,0.696746162690294,0.303253837309706,0.6319187551947546,0.3680812448052455,31.0,0.6450462341308594,0.687783805070038
64,64.0,10.0,0.7299691068542734,0.27003089314572665,0.4936329342031961,0.5063670657968038,31.0,0.6274080276489258,0.681661998844982
65,65.0,10.0,0.20496635437469926,0.7950336456253008,0.10567548981338623,0.8943245101866137,31.0,0.6472084522247314,0.7784013215984897
66,66.0,10.0,0.5169061989240774,0.4830938010759226,0.5120593234308037,0.4879406765691963,33.0,0.6690185070037842,0.7209219099972803
67,67.0,10.0,0.6110203992939175,0.38897960070608256,0.6410712382171829,0.358928761782817,33.0,0.6655666828155518,0.7035800123362381
68,68.0,10.0,0.6356221949077958,0.3643778050922041,0.5434906500515547,0.4565093499484453,33.0,0.6843149662017822,0.699046776967535
69,69.0,10.0,0.4716314186837624,0.5283685813162377,0.4070944889617583,0.5929055110382416,47.0,0.9892778396606444,0.729264440693693
70,70.0,10.0,0.5695112776237521,0.430488722376248,0.6358807347070273,0.3641192652929727,47.0,0.9466817378997804,0.7112286661756692
71,71.0,10.0,0.29155138810241465,0.7084486118975852,0.2716225859025014,0.7283774140974986,47.0,0.9899892807006836,0.762446781391132
72,72.0,11.0,0.2557536813846981,0.744246318615302,0.4829430254021189,0.5170569745978811,21.0,0.5110831260681152,0.7690430247206094
73,73.0,11.0,0.5677684534311921,0.4322315465688079,0.7544871748047638,0.24551282519523626,21.0,0.477604866027832,0.7115498066483055
74,74.0,11.0,0.06770883426821432,0.9322911657317856,0.10946762636283344,0.8905323736371666,21.0,0.577261209487915,0.8036929976425004
75,75.0,11.0,0.4072417535975659,0.5927582464024339,0.6939570072858559,0.30604299271414426,37.0,0.8287677764892578,0.7411291643800817
76,76.0,11.0,0.7069913468902016,0.2930086531097984,0.6577531639570957,0.3422468360429043,37.0,0.931398630142212,0.6858959822418661
77,77.0,11.0,0.3080438001515869,0.6919561998484132,0.3753870141474346,0.6246129858525653,37.0,0.8659262657165527,0.7594078168053783
78,78.0,11.0,0.3975292310568041,0.6024707689431958,0.6457260762780148,0.35427392372198513,23.0,0.6132416725158691,0.7429188366215775
79,79.0,11.0,0.563015527538298,0.436984472461702,0.34152669545512204,0.658473304544878,23.0,0.7279784679412842,0.7124256017366256
80,80.0,11.0,0.16117354925055666,0.8388264507494433,0.1051459949081188,0.8948540050918812,23.0,0.5778534412384033,0.7864707770235843
81,81.0,12.0,0.3637857113696116,0.6362142886303883,0.4806250771432643,0.5193749228567357,24.0,0.6599037647247314,0.7491365663885955
82,82.0,12.0,0.8529929278791009,0.14700707212089903,0.8840189829714848,0.1159810170285152,24.0,0.6231207847595215,0.658993086973032
83,83.0,12.0,0.3078046889150405,0.6921953110849595,0.2729794261163737,0.7270205738836263,24.0,0.5968596935272217,0.7594518764964503
84,84.0,12.0,0.6143136076203713,0.3856863923796287,0.5480693500536787,0.4519306499463213,23.0,0.5991489887237549,0.7029731912449529
85,85.0,12.0,0.6197481298440509,0.3802518701559492,0.5877876526946784,0.4122123473053217,23.0,0.5746490955352783,0.7019718022104677
86,86.0,12.0,0.7898270366629662,0.2101729633370338,0.8561887582770782,0.1438112417229218,23.0,0.5925974845886229,0.6706323126885361
87,87.0,12.0,0.3864127995929045,0.6135872004070956,0.3572182708835098,0.6427817291164901,71.0,1.7484972476959229,0.7449671993133432
88,88.0,12.0,0.317672314496899,0.6823276855031011,0.1826691169362252,0.8173308830637749,71.0,1.8667466640472408,0.7576336242845034
89,89.0,12.0,0.6524486934621369,0.3475513065378631,0.5181894185046937,0.4818105814953064,71.0,2.1844093799591064,0.695946252128814
90,90.0,13.0,0.26956084798088426,0.7304391520191158,0.3131335444721477,0.6868664555278522,19.0,0.5036072731018066,0.7664988553055893
91,91.0,13.0,0.8032801293431205,0.1967198706568794,0.8526702800939627,0.1473297199060373,19.0,0.5081980228424072,0.6681533864949654
92,92.0,13.0,0.29550372307122985,0.7044962769287701,0.10489979587338033,0.8951002041266196,19.0,0.647545576095581,0.7617185067175758
93,93.0,13.0,0.9313416364047336,0.06865836359526628,0.9807936947736776,0.019206305226322544,19.0,0.6324572563171387,0.6445562083746164
94,94.0,13.0,0.7568662992793783,0.2431337007206216,0.32103095781521257,0.6789690421847875,19.0,0.6203393936157227,0.6767058035357456
95,95.0,13.0,0.7797004992927036,0.22029950070729634,0.7201807795086279,0.27981922049137203,19.0,0.7057240009307861,0.6724982731285728
96,96.0,13.0,0.6351108836597257,0.36488911634027416,0.8518426698050104,0.14815733019498956,47.0,1.456754207611084,0.6991409934332982
97,97.0,13.0,0.14514976572962882,0.8548502342703711,0.08715113515926327,0.9128488648407368,47.0,1.542898178100586,0.7894233900497868
98,98.0,13.0,0.5602215236998567,0.4397784763001433,0.8777803700374818,0.1222196299625182,47.0,1.38010835647583,0.7129404372071539
99,99.0,14.0,0.618949975848411,0.38105002415158895,0.6427777928864276,0.3572222071135725,31.0,1.0266458988189695,0.7021188735860491
100,100.0,14.0,0.27655996791668586,0.7234400320833141,0.16344591004575754,0.8365540899542424,31.0,0.92254638671875,0.7652091665958402
101,101.0,14.0,0.5231292032609861,0.4768707967390138,0.5730684254713488,0.4269315745286513,31.0,0.8748900890350342,0.7197752317709254
102,102.0,14.0,0.5200614775408777,0.4799385224591223,0.3660988168730541,0.6339011831269459,43.0,1.3346638679504397,0.7203405044426499
103,103.0,14.0,0.059056085143211014,0.9409439148567892,0.14792631340215595,0.8520736865978441,43.0,1.6871249675750732,0.8052873913601629
104,104.0,14.0,0.8899181123786021,0.11008188762139784,0.8659697428142225,0.1340302571857776,43.0,1.4019062519073486,0.6521890896146201
105,105.0,14.0,0.08919028002149754,0.9108097199785024,0.18395077523504685,0.8160492247649531,123.0,3.789154529571533,0.7997347317017524
106,106.0,14.0,0.939400467082288,0.060599532917712015,0.944667981372619,0.055332018627380936,123.0,4.105527877807616,0.6430712526896228
107,107.0,14.0,0.7676104285321964,0.2323895714678035,0.7475110841581971,0.2524889158418029,123.0,3.832168340682984,0.6747260428914732
108,108.0,15.0,0.7154506104395352,0.2845493895604649,0.8243098809294955,0.17569011907050447,39.0,1.2882509231567385,0.6843372410297659
109,109.0,15.0,0.6472598902030281,0.352740109796972,0.6454577153939763,0.3545422846060237,39.0,1.4100229740142822,0.6969023639031175
110,110.0,15.0,0.6046042361654378,0.39539576383456215,0.486062776165768,0.5139372238342321,39.0,1.202254056930542,0.7047622828534756
111,111.0,15.0,0.5997713159899777,0.4002286840100224,0.6359010176225179,0.36409898237748206,55.0,1.7403168678283691,0.7056528180411249
112,112.0,15.0,0.32012064894449843,0.6798793510555015,0.2982214900923095,0.7017785099076905,55.0,2.002642869949341,0.7571824833805438
113,113.0,15.0,0.3326557051203648,0.6673442948796353,0.4784129201914189,0.5215870798085812,55.0,1.7033631801605225,0.7548727186423532
114,114.0,15.0,0.40776079786716735,0.5922392021328328,0.3470701103364013,0.6529298896635988,39.0,1.3349366188049316,0.7410335229936642
115,115.0,15.0,0.7493714802785699,0.25062851972142997,0.7030100285255211,0.2969899714744789,39.0,1.5398461818695068,0.6780868319415472
116,116.0,15.0,0.4555915123597845,0.5444084876402155,0.38881410674015904,0.6111858932598411,39.0,1.195518970489502,0.732220024578697
117,117.0,16.0,0.4009960470109731,0.5990039529890269,0.7571839928321078,0.2428160071678923,25.0,0.904550075531006,0.7422800258230943
118,118.0,16.0,0.6046964511784806,0.3953035488215194,0.8059206559998893,0.1940793440001108,25.0,0.983644723892212,0.704745290908448
119,119.0,16.0,0.23504278220426297,0.7649572177957371,0.26358594968294885,0.7364140503170511,25.0,0.8806676864624023,0.772859306351265
120,120.0,16.0,0.3541005595532983,0.6458994404467017,0.4311602805868345,0.5688397194131655,27.0,1.0782392024993896,0.7509211951796827
121,121.0,16.0,0.2700921980322051,0.7299078019677948,0.4367070840993183,0.5632929159006818,27.0,1.2823243141174316,0.7664009464015558
122,122.0,16.0,0.7950883235676818,0.20491167643231825,0.8163352292424664,0.18366477075753368,27.0,1.0148472785949707,0.6696628447579963
123,123.0,16.0,0.11096836713986782,0.8890316328601323,0.1441054083586653,0.8558945916413346,41.0,1.4813289642333984,0.7957218053147047
124,124.0,16.0,0.3772187552346561,0.6227812447653439,0.6804189058440396,0.3195810941559604,41.0,1.7527194023132324,0.7466613344781245
125,125.0,16.0,0.2373138415051061,0.7626861584948939,0.2503509610872513,0.7496490389127487,41.0,1.7611021995544434,0.7724408309477381
126,126.0,17.0,0.32757380537007497,0.6724261946299249,0.3030364893869407,0.6969635106130592,31.0,1.4379591941833496,0.7558091319046117
127,127.0,17.0,0.7188800751228477,0.28111992487715226,0.9145203251982011,0.0854796748017989,31.0,1.3500783443450928,0.6837053127411924
128,128.0,17.0,0.9583990925922174,0.0416009074077826,0.9757141944326808,0.02428580556731934,31.0,1.499530553817749,0.6395704821576635
129,129.0,17.0,0.7968476147163859,0.20315238528361426,0.9026102178242336,0.0973897821757663,57.0,2.2619798183441158,0.6693386700113917
130,130.0,17.0,0.5360033725809004,0.4639966274190997,0.369842324028508,0.6301576759714921,57.0,2.044654369354248,0.7174029805491169
131,131.0,17.0,0.5184897033732724,0.4815102966267277,0.515093111710337,0.4849068882896629,57.0,2.0013227462768555,0.7206301264832534
132,132.0,17.0,0.9227579042147768,0.0772420957852232,0.6431672536629072,0.35683274633709283,43.0,1.503528356552124,0.6461378847274204
133,133.0,17.0,0.8492842637143849,0.15071573628561502,0.7599014588476058,0.2400985411523942,43.0,1.7069213390350342,0.6596764617894885
134,134.0,17.0,0.8264421104888063,0.17355788951119366,0.7274143891413275,0.2725856108586725,43.0,1.6131505966186523,0.6638854576906297
135,135.0,18.0,0.4972548131009505,0.5027451868990496,0.4944184429895895,0.5055815570104106,33.0,1.2941198348999023,0.7245429610236197
136,136.0,18.0,0.2491985553383586,0.7508014446616413,0.5688577832002178,0.4311422167997822,33.0,1.2636990547180176,0.7702509011580027
137,137.0,18.0,0.29309243773234056,0.7069075622676594,0.4305647676410687,0.5694352323589313,33.0,1.2219769954681396,0.7621628207893552
138,138.0,18.0,0.31079850198940684,0.6892014980105932,0.4364168126193728,0.5635831873806272,81.0,3.0717902183532715,0.7589002232948301
139,139.0,18.0,0.8284869634034076,0.1715130365965925,0.6912003392060733,0.3087996607939266,81.0,3.059045553207397,0.6635086640735396
140,140.0,18.0,0.2910766149659783,0.7089233850340216,0.38023418659585895,0.6197658134041409,81.0,3.102988004684448,0.7625342651832903
141,141.0,18.0,0.545725492573186,0.454274507426814,0.7163447143464895,0.28365528565351056,33.0,1.3210294246673584,0.7156115398388729
142,142.0,18.0,0.14767738148705276,0.8523226185129473,0.22093613590253794,0.7790638640974621,33.0,1.2574663162231443,0.7889576404220005
143,143.0,18.0,0.8048304509968321,0.195169549003168,0.8189067564791844,0.1810932435208156,33.0,1.2214829921722412,0.6678677173891907
